x,V,Evac,Ec,Ev,phin,phip,n,p,ND,NA,anion,cation,ntb,nti,mun,mup,G_ehp,Gfree,Rdir,BulkSRHn,BulkSRHp,IntSRHn,IntSRHp,Jn,Jp,Jint,lid,Vext,left_L,left_eps_r,left_E_c,left_E_v,left_N_c,left_mu_n,left_mu_p,left_N_t_int,left_C_n_int,left_C_p_int,left_E_t_int,right_L,right_eps_r,right_E_c,right_E_v,right_N_c,right_mu_n,right_mu_p,right_N_t_int,right_C_n_int,right_C_p_int,right_E_t_int
0,0.15,0,-4,-5.9,-4.05,-4.05,6.99503e+25,1.24248e-05,0,0,0,0,0,0,1e-06,1e-09,0,0,0,0,0,0,0,-181.519,-3.75298e-12,-181.519,1,0.85,0,0,0,0,0,0,0,0,0,0,0,2.5e-08,5,4,5.9,5e+26,1e-06,1e-09,4e+12,2e-14,2e-14,4.7
2.48823e-08,-0.0543649,0.204365,-3.69564,-5.32564,-4.04808,-5.03602,2.09592e+18,2.48211e+19,0,0,4.77058e+21,9.33117e+19,7.7866e+19,0,0.0001,0.0001,1.33969e+28,1.33969e+28,5.2023e+20,9.66359e+25,9.66359e+25,1.39828e+24,1.5451e+28,-181.563,0.044274,-181.519,2,0.85,2.5e-08,5,4,5.9,5e+26,1e-06,1e-09,4e+12,2e-14,2e-14,4.7,5e-07,24,3.9,5.53,2.2e+24,0.0001,0.0001,1e+12,2e-14,2e-14,4.7
5.24966e-07,-0.149593,0.299593,-1.90041,-4.90041,-3.92437,-4.9,2.65126e-09,9.84276e+25,0,1e+26,0,0,0,0,1e-09,1e-07,0,0,2.60958,0,0,0.991917,2.40619e+27,1.11169,-182.631,-181.519,3,0.85,5e-07,24,3.9,5.53,2.2e+24,0.0001,0.0001,1e+12,2e-14,2e-14,4.7,4e-08,3.3,2.2,5.2,1e+26,1e-09,1e-07,5e+11,2e-14,2e-14,4.7
0,0.14,0,-4,-5.9,-4.05,-4.05,6.99503e+25,1.24248e-05,0,0,0,0,0,0,1e-06,1e-09,0,0,0,0,0,0,0,-177.227,-8.43666e-12,-177.227,1,0.87,0,0,0,0,0,0,0,0,0,0,0,2.5e-08,5,4,5.9,5e+26,1e-06,1e-09,4e+12,2e-14,2e-14,4.7
2.48823e-08,-0.0607234,0.200723,-3.69928,-5.32928,-4.04835,-5.04602,2.39349e+18,3.18743e+19,0,0,3.94062e+21,1.44872e+20,6.98468e+19,0,0.0001,0.0001,1.33969e+28,1.33969e+28,7.62908e+20,1.11316e+26,1.11316e+26,1.78227e+24,1.98391e+28,-177.362,0.134843,-177.227,2,0.87,2.5e-08,5,4,5.9,5e+26,1e-06,1e-09,4e+12,2e-14,2e-14,4.7,5e-07,24,3.9,5.53,2.2e+24,0.0001,0.0001,1e+12,2e-14,2e-14,4.7
5.24966e-07,-0.139671,0.279671,-1.92033,-4.92033,-3.93715,-4.92,3.51111e-09,9.87301e+25,0,1e+26,0,0,0,0,1e-09,1e-07,0,0,3.46652,0,0,1.31361,3.18614e+27,1.11265,-178.34,-177.227,3,0.87,5e-07,24,3.9,5.53,2.2e+24,0.0001,0.0001,1e+12,2e-14,2e-14,4.7,4e-08,3.3,2.2,5.2,1e+26,1e-09,1e-07,5e+11,2e-14,2e-14,4.7
0,0.13,0,-4,-5.9,-4.05,-4.05,6.99503e+25,1.24248e-05,0,0,0,0,0,0,1e-06,1e-09,0,0,0,0,0,0,0,-172.454,-1.47224e-11,-172.454,1,0.89,0,0,0,0,0,0,0,0,0,0,0,2.5e-08,5,4,5.9,5e+26,1e-06,1e-09,4e+12,2e-14,2e-14,4.7
2.48823e-08,-0.0670646,0.197065,-3.70294,-5.33294,-4.04858,-5.05649,2.73861e+18,4.166e+19,0,0,3.18192e+21,2.19825e+20,6.16824e+19,0,0.0001,0.0001,1.33969e+28,1.33969e+28,1.1409e+21,1.28484e+26,1.28484e+26,2.31474e+24,2.59257e+28,-172.714,0.260403,-172.454,2,0.89,2.5e-08,5,4,5.9,5e+26,1e-06,1e-09,4e+12,2e-14,2e-14,4.7,5e-07,24,3.9,5.53,2.2e+24,0.0001,0.0001,1e+12,2e-14,2e-14,4.7
5.24966e-07,-0.129752,0.259752,-1.94025,-4.94025,-3.94951,-4.94,4.72666e-09,9.90445e+25,0,1e+26,0,0,0,0,1e-09,1e-07,0,0,4.68149,0,0,1.76838,4.28861e+27,1.11351,-173.567,-172.454,3,0.89,5e-07,24,3.9,5.53,2.2e+24,0.0001,0.0001,1e+12,2e-14,2e-14,4.7,4e-08,3.3,2.2,5.2,1e+26,1e-09,1e-07,5e+11,2e-14,2e-14,4.7
0,0.12,0,-4,-5.9,-4.05,-4.05,6.99503e+25,1.24248e-05,0,0,0,0,0,0,1e-06,1e-09,0,0,0,0,0,0,0,-167.108,-2.2378e-11,-167.108,1,0.91,0,0,0,0,0,0,0,0,0,0,0,2.5e-08,5,4,5.9,5e+26,1e-06,1e-09,4e+12,2e-14,2e-14,4.7
2.48823e-08,-0.073416,0.193416,-3.70658,-5.33658,-4.04879,-5.06738,3.13589e+18,5.53857e+19,0,0,2.50905e+21,3.26249e+20,5.35852e+19,0,0.0001,0.0001,1.33969e+28,1.33969e+28,1.73683e+21,1.48393e+26,1.48393e+26,3.06107e+24,3.44602e+28,-167.545,0.436375,-167.108,2,0.91,2.5e-08,5,4,5.9,5e+26,1e-06,1e-09,4e+12,2e-14,2e-14,4.7,5e-07,24,3.9,5.53,2.2e+24,0.0001,0.0001,1e+12,2e-14,2e-14,4.7
5.24966e-07,-0.119835,0.239835,-1.96017,-4.96017,-3.96147,-4.96,6.46363e-09,9.93691e+25,0,1e+26,0,0,0,0,1e-09,1e-07,0,0,6.42286,0,0,2.41824,5.86381e+27,1.11414,-168.222,-167.108,3,0.91,5e-07,24,3.9,5.53,2.2e+24,0.0001,0.0001,1e+12,2e-14,2e-14,4.7,4e-08,3.3,2.2,5.2,1e+26,1e-09,1e-07,5e+11,2e-14,2e-14,4.7
0,0.11,0,-4,-5.9,-4.05,-4.05,6.99503e+25,1.24248e-05,0,0,0,0,0,0,1e-06,1e-09,0,0,0,0,0,0,0,-161.072,-2.61189e-11,-161.072,1,0.93,0,0,0,0,0,0,0,0,0,0,0,2.5e-08,5,4,5.9,5e+26,1e-06,1e-09,4e+12,2e-14,2e-14,4.7
2.48823e-08,-0.0798029,0.189803,-3.7102,-5.3402,-4.04897,-5.07865,3.58956e+18,7.48481e+19,0,0,1.93057e+21,4.74029e+20,4.57633e+19,0,0.0001,0.0001,1.33969e+28,1.33969e+28,2.68672e+21,1.71265e+26,1.71265e+26,4.11846e+24,4.65567e+28,-161.758,0.685681,-161.072,2,0.93,2.5e-08,5,4,5.9,5e+26,1e-06,1e-09,4e+12,2e-14,2e-14,4.7,5e-07,24,3.9,5.53,2.2e+24,0.0001,0.0001,1e+12,2e-14,2e-14,4.7
5.24966e-07,-0.10992,0.21992,-1.98008,-4.98008,-3.97304,-4.98,8.97581e-09,9.9702e+25,0,1e+26,0,0,0,0,1e-09,1e-07,0,0,8.94906,0,0,3.35812,8.1417e+27,1.11441,-162.186,-161.072,3,0.93,5e-07,24,3.9,5.53,2.2e+24,0.0001,0.0001,1e+12,2e-14,2e-14,4.7,4e-08,3.3,2.2,5.2,1e+26,1e-09,1e-07,5e+11,2e-14,2e-14,4.7
0,0.1,0,-4,-5.9,-4.05,-4.05,6.99503e+25,1.24248e-05,0,0,0,0,0,0,1e-06,1e-09,0,0,0,0,0,0,0,-154.194,-1.60652e-11,-154.194,1,0.95,0,0,0,0,0,0,0,0,0,0,0,2.5e-08,5,4,5.9,5e+26,1e-06,1e-09,4e+12,2e-14,2e-14,4.7
2.48823e-08,-0.0862449,0.186245,-3.71376,-5.34376,-4.04912,-5.09025,4.10364e+18,1.02733e+20,0,0,1.44865e+21,6.74817e+20,3.84104e+19,0,0.0001,0.0001,1.33969e+28,1.33969e+28,4.21579e+21,1.97301e+26,1.97301e+26,5.63208e+24,6.38785e+28,-155.237,1.04254,-154.194,2,0.95,2.5e-08,5,4,5.9,5e+26,1e-06,1e-09,4e+12,2e-14,2e-14,4.7,5e-07,24,3.9,5.53,2.2e+24,0.0001,0.0001,1e+12,2e-14,2e-14,4.7
5.24966e-07,-0.100007,0.200007,-1.99999,-4.99999,-3.98421,-5,1.26591e-08,1.00042e+26,0,1e+26,0,0,0,0,1e-09,1e-07,0,0,12.6643,0,0,4.73614,1.1481e+28,1.1142,-155.308,-154.194,3,0.95,5e-07,24,3.9,5.53,2.2e+24,0.0001,0.0001,1e+12,2e-14,2e-14,4.7,4e-08,3.3,2.2,5.2,1e+26,1e-09,1e-07,5e+11,2e-14,2e-14,4.7
0,0.09,0,-4,-5.9,-4.05,-4.05,6.99503e+25,1.24248e-05,0,0,0,0,0,0,1e-06,1e-09,0,0,0,0,0,0,0,-146.289,4.0727e-11,-146.289,1,0.97,0,0,0,0,0,0,0,0,0,0,0,2.5e-08,5,4,5.9,5e+26,1e-06,1e-09,4e+12,2e-14,2e-14,4.7
2.48823e-08,-0.0927576,0.182758,-3.71724,-5.34724,-4.04926,-5.10216,4.68189e+18,1.43058e+20,0,0,1.05962e+21,9.41666e+20,3.16901e+19,0,0.0001,0.0001,1.33969e+28,1.33969e+28,6.69781e+21,2.26676e+26,2.26676e+26,7.81872e+24,8.89095e+28,-147.847,1.55806,-146.289,2,0.97,2.5e-08,5,4,5.9,5e+26,1e-06,1e-09,4e+12,2e-14,2e-14,4.7,5e-07,24,3.9,5.53,2.2e+24,0.0001,0.0001,1e+12,2e-14,2e-14,4.7
5.24966e-07,-0.0900943,0.180094,-2.01991,-5.01991,-3.99497,-5.02,1.81453e-08,1.00386e+26,0,1e+26,0,0,0,0,1e-09,1e-07,0,0,18.2154,0,0,6.78869,1.64543e+28,1.11341,-147.403,-146.289,3,0.97,5e-07,24,3.9,5.53,2.2e+24,0.0001,0.0001,1e+12,2e-14,2e-14,4.7,4e-08,3.3,2.2,5.2,1e+26,1e-09,1e-07,5e+11,2e-14,2e-14,4.7
0,0.08,0,-4,-5.9,-4.05,-4.05,6.99503e+25,1.24248e-05,0,0,0,0,0,0,1e-06,1e-09,0,0,0,0,0,0,0,-137.138,2.054e-10,-137.138,1,0.99,0,0,0,0,0,0,0,0,0,0,0,2.5e-08,5,4,5.9,5e+26,1e-06,1e-09,4e+12,2e-14,2e-14,4.7
2.48823e-08,-0.0993522,0.179352,-3.72065,-5.35065,-4.04938,-5.11431,5.32796e+18,2.01786e+20,0,0,7.55301e+20,1.28808e+21,2.57248e+19,0,0.0001,0.0001,1.33969e+28,1.33969e+28,1.07511e+22,2.59545e+26,2.59545e+26,1.09996e+25,1.25329e+29,-139.446,2.30792,-137.138,2,0.99,2.5e-08,5,4,5.9,5e+26,1e-06,1e-09,4e+12,2e-14,2e-14,4.7,5e-07,24,3.9,5.53,2.2e+24,0.0001,0.0001,1e+12,2e-14,2e-14,4.7
5.24966e-07,-0.0801827,0.160183,-2.03982,-5.03982,-4.00528,-5.04,2.64675e-08,1.00735e+26,0,1e+26,0,0,0,0,1e-09,1e-07,0,0,26.662,0,0,9.90227,2.39974e+28,1.11195,-138.25,-137.138,3,0.99,5e-07,24,3.9,5.53,2.2e+24,0.0001,0.0001,1e+12,2e-14,2e-14,4.7,4e-08,3.3,2.2,5.2,1e+26,1e-09,1e-07,5e+11,2e-14,2e-14,4.7
0,0.07,0,-4,-5.9,-4.05,-4.05,6.99503e+25,1.24248e-05,0,0,0,0,0,0,1e-06,1e-09,0,0,0,0,0,0,0,-126.487,6.22737e-10,-126.487,1,1.01,0,0,0,0,0,0,0,0,0,0,0,2.5e-08,5,4,5.9,5e+26,1e-06,1e-09,4e+12,2e-14,2e-14,4.7
2.48823e-08,-0.106037,0.176037,-3.72396,-5.35396,-4.04948,-5.12663,6.04496e+18,2.8761e+20,0,0,5.2459e+20,1.72634e+21,2.05853e+19,0,0.0001,0.0001,1.33969e+28,1.33969e+28,1.73859e+22,2.96026e+26,2.96026e+26,1.56418e+25,1.78484e+29,-129.89,3.40212,-126.487,2,1.01,2.5e-08,5,4,5.9,5e+26,1e-06,1e-09,4e+12,2e-14,2e-14,4.7,5e-07,24,3.9,5.53,2.2e+24,0.0001,0.0001,1e+12,2e-14,2e-14,4.7
5.24966e-07,-0.0702717,0.140272,-2.05973,-5.05973,-4.01511,-5.06,3.93612e-08,1.01087e+26,0,1e+26,0,0,0,0,1e-09,1e-07,0,0,39.789,0,0,14.7262,3.56825e+28,1.10973,-127.597,-126.487,3,1.01,5e-07,24,3.9,5.53,2.2e+24,0.0001,0.0001,1e+12,2e-14,2e-14,4.7,4e-08,3.3,2.2,5.2,1e+26,1e-09,1e-07,5e+11,2e-14,2e-14,4.7
0,0.06,0,-4,-5.9,-4.05,-4.05,6.99503e+25,1.24248e-05,0,0,0,0,0,0,1e-06,1e-09,0,0,0,0,0,0,0,-114.062,1.53512e-09,-114.062,1,1.03,0,0,0,0,0,0,0,0,0,0,0,2.5e-08,5,4,5.9,5e+26,1e-06,1e-09,4e+12,2e-14,2e-14,4.7
2.48823e-08,-0.11282,0.17282,-3.72718,-5.35718,-4.04958,-5.13903,6.83525e+18,4.12757e+20,0,0,3.55039e+20,2.26513e+21,1.62902e+19,0,0.0001,0.0001,1.33969e+28,1.33969e+28,2.8213e+22,3.36195e+26,3.36195e+26,2.23998e+25,2.55862e+29,-119.057,4.99469,-114.062,2,1.03,2.5e-08,5,4,5.9,5e+26,1e-06,1e-09,4e+12,2e-14,2e-14,4.7,5e-07,24,3.9,5.53,2.2e+24,0.0001,0.0001,1e+12,2e-14,2e-14,4.7
5.24966e-07,-0.0603611,0.120361,-2.07964,-5.07964,-4.02437,-5.08,5.98356e-08,1.01442e+26,0,1e+26,0,0,0,0,1e-09,1e-07,0,0,60.6983,0,0,22.3862,5.42353e+28,1.10666,-115.169,-114.062,3,1.03,5e-07,24,3.9,5.53,2.2e+24,0.0001,0.0001,1e+12,2e-14,2e-14,4.7,4e-08,3.3,2.2,5.2,1e+26,1e-09,1e-07,5e+11,2e-14,2e-14,4.7
0,0.05,0,-4,-5.9,-4.05,-4.05,6.99503e+25,1.24248e-05,0,0,0,0,0,0,1e-06,1e-09,0,0,0,0,0,0,0,-99.5893,3.36009e-09,-99.5893,1,1.05,0,0,0,0,0,0,0,0,0,0,0,2.5e-08,5,4,5.9,5e+26,1e-06,1e-09,4e+12,2e-14,2e-14,4.7
2.48823e-08,-0.119709,0.169709,-3.73029,-5.36029,-4.04966,-5.15137,7.69938e+18,5.93318e+20,0,0,2.34226e+20,2.90679e+21,1.28106e+19,0,0.0001,0.0001,1.33969e+28,1.33969e+28,4.56818e+22,3.80037e+26,3.80037e+26,3.21308e+25,3.67258e+29,-106.876,7.28712,-99.5893,2,1.05,2.5e-08,5,4,5.9,5e+26,1e-06,1e-09,4e+12,2e-14,2e-14,4.7,5e-07,24,3.9,5.53,2.2e+24,0.0001,0.0001,1e+12,2e-14,2e-14,4.7
5.24966e-07,-0.0504511,0.100451,-2.09955,-5.09955,-4.03299,-5.1,9.33015e-08,1.018e+26,0,1e+26,0,0,0,0,1e-09,1e-07,0,0,94.981,0,0,34.9068,8.45562e+28,1.1026,-100.692,-99.5892,3,1.05,5e-07,24,3.9,5.53,2.2e+24,0.0001,0.0001,1e+12,2e-14,2e-14,4.7,4e-08,3.3,2.2,5.2,1e+26,1e-09,1e-07,5e+11,2e-14,2e-14,4.7
0,0.04,0,-4,-5.9,-4.05,-4.05,6.99503e+25,1.24248e-05,0,0,0,0,0,0,1e-06,1e-09,0,0,0,0,0,0,0,-82.8506,6.56842e-09,-82.8506,1,1.07,0,0,0,0,0,0,0,0,0,0,0,2.5e-08,5,4,5.9,5e+26,1e-06,1e-09,4e+12,2e-14,2e-14,4.7
2.48823e-08,-0.126719,0.166719,-3.73328,-5.36328,-4.04974,-5.16344,8.6346e+18,8.48041e+20,0,0,1.50733e+20,3.64469e+21,1.00792e+19,0,0.0001,0.0001,1.33969e+28,1.33969e+28,7.32249e+22,4.27378e+26,4.27378e+26,4.5825e+25,5.23967e+29,-93.3624,10.5118,-82.8506,2,1.07,2.5e-08,5,4,5.9,5e+26,1e-06,1e-09,4e+12,2e-14,2e-14,4.7,5e-07,24,3.9,5.53,2.2e+24,0.0001,0.0001,1e+12,2e-14,2e-14,4.7
5.24966e-07,-0.0405422,0.0805422,-2.11946,-5.11946,-4.04084,-5.12,1.49899e-07,1.02164e+26,0,1e+26,0,0,0,0,1e-09,1e-07,0,0,153.143,0,0,56.0814,1.35828e+29,1.09743,-83.948,-82.8506,3,1.07,5e-07,24,3.9,5.53,2.2e+24,0.0001,0.0001,1e+12,2e-14,2e-14,4.7,4e-08,3.3,2.2,5.2,1e+26,1e-09,1e-07,5e+11,2e-14,2e-14,4.7
0,0.03,0,-4,-5.9,-4.05,-4.05,6.99503e+25,1.24248e-05,0,0,0,0,0,0,1e-06,1e-09,0,0,0,0,0,0,0,-63.7809,1.10375e-08,-63.7809,1,1.09,0,0,0,0,0,0,0,0,0,0,0,2.5e-08,5,4,5.9,5e+26,1e-06,1e-09,4e+12,2e-14,2e-14,4.7
2.48823e-08,-0.133869,0.163869,-3.73613,-5.36613,-4.0498,-5.17499,9.63246e+18,1.19412e+21,0,0,9.47383e+19,4.46161e+21,8.00205e+18,0,0.0001,0.0001,1.33969e+28,1.33969e+28,1.15023e+23,4.77769e+26,4.77769e+26,6.43764e+25,7.36149e+29,-78.6585,14.8776,-63.7809,2,1.09,2.5e-08,5,4,5.9,5e+26,1e-06,1e-09,4e+12,2e-14,2e-14,4.7,5e-07,24,3.9,5.53,2.2e+24,0.0001,0.0001,1e+12,2e-14,2e-14,4.7
5.24966e-07,-0.0306359,0.0606359,-2.13936,-5.13936,-4.0478,-5.14,2.49425e-07,1.02539e+26,0,1e+26,0,0,0,0,1e-09,1e-07,0,0,255.76,0,0,93.317,2.25976e+29,1.09102,-64.8719,-63.7809,3,1.09,5e-07,24,3.9,5.53,2.2e+24,0.0001,0.0001,1e+12,2e-14,2e-14,4.7,4e-08,3.3,2.2,5.2,1e+26,1e-09,1e-07,5e+11,2e-14,2e-14,4.7
0,0.02,0,-4,-5.9,-4.05,-4.05,6.99503e+25,1.24248e-05,0,0,0,0,0,0,1e-06,1e-09,0,0,0,0,0,0,0,-42.5608,1.43627e-08,-42.5608,1,1.11,0,0,0,0,0,0,0,0,0,0,0,2.5e-08,5,4,5.9,5e+26,1e-06,1e-09,4e+12,2e-14,2e-14,4.7
2.48823e-08,-0.141191,0.161191,-3.73881,-5.36881,-4.04987,-5.18574,1.06763e+19,1.64008e+21,0,0,5.82578e+19,5.33021e+21,6.46753e+18,0,0.0001,0.0001,1.33969e+28,1.33969e+28,1.75101e+23,5.30365e+26,5.30365e+26,8.8204e+25,1.00849e+30,-63.0418,20.481,-42.5608,2,1.11,2.5e-08,5,4,5.9,5e+26,1e-06,1e-09,4e+12,2e-14,2e-14,4.7,5e-07,24,3.9,5.53,2.2e+24,0.0001,0.0001,1e+12,2e-14,2e-14,4.7
5.24966e-07,-0.0207351,0.0407351,-2.15926,-5.15926,-4.05377,-5.16,4.31596e-07,1.02938e+26,0,1e+26,0,0,0,0,1e-09,1e-07,0,0,444.278,0,0,161.471,3.90953e+29,1.08333,-43.6441,-42.5608,3,1.11,5e-07,24,3.9,5.53,2.2e+24,0.0001,0.0001,1e+12,2e-14,2e-14,4.7,4e-08,3.3,2.2,5.2,1e+26,1e-09,1e-07,5e+11,2e-14,2e-14,4.7
0,0.01,0,-4,-5.9,-4.05,-4.05,6.99503e+25,1.24248e-05,0,0,0,0,0,0,1e-06,1e-09,0,0,0,0,0,0,0,-19.5379,5.89397e-09,-19.5379,1,1.13,0,0,0,0,0,0,0,0,0,0,0,2.5e-08,5,4,5.9,5e+26,1e-06,1e-09,4e+12,2e-14,2e-14,4.7
2.48823e-08,-0.148715,0.158715,-3.74128,-5.37128,-4.04992,-5.19546,1.17426e+19,2.18164e+21,0,0,3.51381e+19,6.21748e+21,5.35364e+18,0,0.0001,0.0001,1.33969e+28,1.33969e+28,2.56181e+23,5.83986e+26,5.83986e+26,1.17037e+26,1.33777e+30,-46.7938,27.2559,-19.5379,2,1.13,2.5e-08,5,4,5.9,5e+26,1e-06,1e-09,4e+12,2e-14,2e-14,4.7,5e-07,24,3.9,5.53,2.2e+24,0.0001,0.0001,1e+12,2e-14,2e-14,4.7
5.24966e-07,-0.0108448,0.0208448,-2.17916,-5.17916,-4.05877,-5.18,7.75308e-07,1.03381e+26,0,1e+26,0,0,0,0,1e-09,1e-07,0,0,801.521,0,0,290.061,7.02162e+29,1.07455,-20.6125,-19.5379,3,1.13,5e-07,24,3.9,5.53,2.2e+24,0.0001,0.0001,1e+12,2e-14,2e-14,4.7,4e-08,3.3,2.2,5.2,1e+26,1e-09,1e-07,5e+11,2e-14,2e-14,4.7
0,-1.6263e-19,0,-4,-5.9,-4.05,-4.05,6.99503e+25,1.24248e-05,0,0,0,0,0,0,1e-06,1e-09,0,0,0,0,0,0,0,5.26799,-4.80365e-08,5.26799,1,1.15,0,0,0,0,0,0,0,0,0,0,0,2.5e-08,5,4,5.9,5e+26,1e-06,1e-09,4e+12,2e-14,2e-14,4.7
2.48823e-08,-0.156447,0.156447,-3.74355,-5.37355,-4.04997,-5.20418,1.28123e+19,2.81117e+21,0,0,2.08638e+19,7.09498e+21,4.53695e+18,0,0.0001,0.0001,1.33969e+28,1.33969e+28,3.60175e+23,6.37707e+26,6.37707e+26,1.50429e+26,1.71881e+30,-29.8273,35.0953,5.26799,2,1.15,2.5e-08,5,4,5.9,5e+26,1e-06,1e-09,4e+12,2e-14,2e-14,4.7,5e-07,24,3.9,5.53,2.2e+24,0.0001,0.0001,1e+12,2e-14,2e-14,4.7
5.24966e-07,-0.000972568,0.000972568,-2.19903,-5.19903,-4.06314,-5.2,1.42622e-06,1.03899e+26,0,1e+26,0,0,0,0,1e-09,1e-07,0,0,1481.83,0,0,533.574,1.29137e+30,1.06518,4.20279,5.26797,3,1.15,5e-07,24,3.9,5.53,2.2e+24,0.0001,0.0001,1e+12,2e-14,2e-14,4.7,4e-08,3.3,2.2,5.2,1e+26,1e-09,1e-07,5e+11,2e-14,2e-14,4.7
0,-0.01,0,-4,-5.9,-4.05,-4.05,6.99503e+25,1.24248e-05,0,0,0,0,0,0,1e-06,1e-09,0,0,0,0,0,0,0,32.8887,-2.42076e-07,32.8887,1,1.17,0,0,0,0,0,0,0,0,0,0,0,2.5e-08,5,4,5.9,5e+26,1e-06,1e-09,4e+12,2e-14,2e-14,4.7
2.48823e-08,-0.164343,0.154343,-3.74566,-5.37566,-4.05003,-5.21215,1.38904e+19,3.54122e+21,0,0,1.2254e+19,7.95211e+21,3.90717e+18,0,0.0001,0.0001,1.33969e+28,1.33969e+28,4.9189e+23,6.91807e+26,6.91807e+26,1.88993e+26,2.15858e+30,-11.2542,44.1429,32.8887,2,1.17,2.5e-08,5,4,5.9,5e+26,1e-06,1e-09,4e+12,2e-14,2e-14,4.7,5e-07,24,3.9,5.53,2.2e+24,0.0001,0.0001,1e+12,2e-14,2e-14,4.7
5.24966e-07,0.00887285,-0.0188729,-2.21887,-5.21887,-4.06759,-5.22,2.61407e-06,1.0453e+26,0,1e+26,0,0,0,0,1e-09,1e-07,0,0,2732.49,0,0,977.941,2.36622e+30,1.0559,31.8327,32.8886,3,1.17,5e-07,24,3.9,5.53,2.2e+24,0.0001,0.0001,1e+12,2e-14,2e-14,4.7,4e-08,3.3,2.2,5.2,1e+26,1e-09,1e-07,5e+11,2e-14,2e-14,4.7
0,-0.02,0,-4,-5.9,-4.05,-4.05,6.99503e+25,1.24248e-05,0,0,0,0,0,0,1e-06,1e-09,0,0,0,0,0,0,0,65.4759,-8.31853e-07,65.4759,1,1.19,0,0,0,0,0,0,0,0,0,0,0,2.5e-08,5,4,5.9,5e+26,1e-06,1e-09,4e+12,2e-14,2e-14,4.7
2.48823e-08,-0.172312,0.152312,-3.74769,-5.37769,-4.05008,-5.21981,1.50141e+19,4.41892e+21,0,0,7.14855e+18,8.80194e+21,3.38617e+18,0,0.0001,0.0001,1.33969e+28,1.33969e+28,6.63459e+23,7.48161e+26,7.48161e+26,2.35133e+26,2.68451e+30,10.5129,54.963,65.4759,2,1.19,2.5e-08,5,4,5.9,5e+26,1e-06,1e-09,4e+12,2e-14,2e-14,4.7,5e-07,24,3.9,5.53,2.2e+24,0.0001,0.0001,1e+12,2e-14,2e-14,4.7
5.24966e-07,0.0186858,-0.0386858,-2.23869,-5.23869,-4.07292,-5.24,4.62039e-06,1.05299e+26,0,1e+26,0,0,0,0,1e-09,1e-07,0,0,4865.23,0,0,1728.44,4.18081e+30,1.04717,64.4287,65.4759,3,1.19,5e-07,24,3.9,5.53,2.2e+24,0.0001,0.0001,1e+12,2e-14,2e-14,4.7,4e-08,3.3,2.2,5.2,1e+26,1e-09,1e-07,5e+11,2e-14,2e-14,4.7
0,-0.03,0,-4,-5.9,-4.05,-4.05,6.99503e+25,1.24248e-05,0,0,0,0,0,0,1e-06,1e-09,0,0,0,0,0,0,0,105.288,-2.48409e-06,105.288,1,1.21,0,0,0,0,0,0,0,0,0,0,0,2.5e-08,5,4,5.9,5e+26,1e-06,1e-09,4e+12,2e-14,2e-14,4.7
2.48823e-08,-0.180263,0.150263,-3.74974,-5.37974,-4.05014,-5.22747,1.62368e+19,5.5108e+21,0,0,4.14682e+18,9.67103e+21,2.93771e+18,0,0.0001,0.0001,1.33969e+28,1.33969e+28,8.94779e+23,8.09456e+26,8.09456e+26,2.92222e+26,3.33495e+30,36.9433,68.3445,105.288,2,1.21,2.5e-08,5,4,5.9,5e+26,1e-06,1e-09,4e+12,2e-14,2e-14,4.7,5e-07,24,3.9,5.53,2.2e+24,0.0001,0.0001,1e+12,2e-14,2e-14,4.7
5.24966e-07,0.0284679,-0.0584679,-2.25847,-5.25847,-4.07976,-5.26,7.68589e-06,1.06201e+26,0,1e+26,0,0,0,0,1e-09,1e-07,0,0,8162.51,0,0,2875.02,6.9516e+30,1.03899,104.249,105.288,3,1.21,5e-07,24,3.9,5.53,2.2e+24,0.0001,0.0001,1e+12,2e-14,2e-14,4.7,4e-08,3.3,2.2,5.2,1e+26,1e-09,1e-07,5e+11,2e-14,2e-14,4.7
0,-0.04,0,-4,-5.9,-4.05,-4.05,6.99503e+25,1.24248e-05,0,0,0,0,0,0,1e-06,1e-09,0,0,0,0,0,0,0,153.508,-6.88016e-06,153.508,1,1.23,0,0,0,0,0,0,0,0,0,0,0,2.5e-08,5,4,5.9,5e+26,1e-06,1e-09,4e+12,2e-14,2e-14,4.7
2.48823e-08,-0.18815,0.14815,-3.75185,-5.38185,-4.0502,-5.23518,1.75996e+19,6.8683e+21,0,0,2.38759e+18,1.05808e+22,2.55589e+18,0,0.0001,0.0001,1.33969e+28,1.33969e+28,1.20879e+24,8.77729e+26,8.77729e+26,3.62797e+26,4.13849e+30,68.6324,84.8757,153.508,2,1.23,2.5e-08,5,4,5.9,5e+26,1e-06,1e-09,4e+12,2e-14,2e-14,4.7,5e-07,24,3.9,5.53,2.2e+24,0.0001,0.0001,1e+12,2e-14,2e-14,4.7
5.24966e-07,0.0382276,-0.0782276,-2.27823,-5.27823,-4.08837,-5.28,1.19185e-05,1.07205e+26,0,1e+26,0,0,0,0,1e-09,1e-07,0,0,12777.3,0,0,4457.88,1.07744e+31,1.031,152.477,153.508,3,1.23,5e-07,24,3.9,5.53,2.2e+24,0.0001,0.0001,1e+12,2e-14,2e-14,4.7,4e-08,3.3,2.2,5.2,1e+26,1e-09,1e-07,5e+11,2e-14,2e-14,4.7
